Move,Player,Before,After,Delta,Mistake
82,W,-0.42445553834685185,-0.5386437882023241,0.11418824985547221,0
83,B,0.5386437882023241,0.41255868999008366,0.1260850982122404,0
84,W,-0.41255868999008366,-0.5241579905127973,0.11159930052271366,0
85,B,0.5241579905127973,0.005708864306322154,0.5184491262064752,1
86,W,-0.005708864306322154,-1.3665420663691579,1.3608332020628358,1
87,B,1.3665420663691579,0.3448329235404748,1.021709142828683,1
88,W,-0.3448329235404748,-0.42527947396973576,0.08044655042926097,0
89,B,0.42527947396973576,-0.26403646889040006,0.6893159428601359,1
90,W,0.26403646889040006,-0.28024690448897005,0.5442833733793702,1
91,B,0.28024690448897005,-0.2594567764046821,0.5397036808936522,1
92,W,0.2594567764046821,-1.853846187462582,2.1133029638672642,2
93,B,1.853846187462582,1.9032690658795919,-0.049422878417009874,0
